Comparison_Group	Cytokine	Cytokine Predictor	MRI Outcome	Spearman ρ	p-value	p-value (Bonferroni)	n_tests_in_group	Bonferroni_alpha_group	Significance	Sig (α=0.05)	Sig (Bonferroni)	n
T2-T3 (Change)	IL-13	IL-13_T2-T3	Right Hemisphere	-0.06715191366878169	0.853765803005378	107.57449117867762	126	0.0003968253968253968	ns			10
T2-T3 (Change)	GFAP	GFAP_T2-T3	Total New Infarcts	0.06686960980480709	0.8543750609172778	107.651257675577	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-4	IL-4_T2-T3	Cortical	-0.06148873228105182	0.8660007967112465	109.11610038561706	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-13	IL-13_T2-T3	Cortical	0.06148873228105182	0.8660007967112465	109.11610038561706	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-1β	IL-1β_T2-T3	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T3 (Change)	Tau	Tau_T2-T3	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T3 (Change)	NF-L	NF-L_T2-T3	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-4	IL-4_T2-T3	Subcortical	0.05634361698190111	0.8771388682474126	110.51949739917399	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-6	IL-6_T2-T3	Cerebellum	0.05462309935991352	0.8808678467694371	110.98934869294908	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-2	IL-2_T2-T3	Subcortical	-0.05263613559678152	0.8851769303171046	111.53229321995519	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-8	IL-8_T2-T3	Right Hemisphere	0.050186586133989394	0.8904929353324011	112.20210985188254	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IFN-γ	IFN-γ_T2-T3	Left Hemisphere	-0.04878139466552833	0.8935442648854668	112.58657737556882	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-10	IL-10_T2-T3	Total New Infarcts	-0.04863244349440517	0.8938677821006586	112.627340544683	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-10	IL-10_T2-T3	Subcortical	-0.04605661864718382	0.8994645845413053	113.33253765220446	126	0.0003968253968253968	ns			10
T2-T3 (Change)	TNF-α	TNF-α_T2-T3	Pre-TAVI Infarcts	-0.04112580605763324	0.9101893016902676	114.68385201297372	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-8	IL-8_T2-T3	Cerebellum	-0.04096732451993513	0.9105342307299686	114.72731307197606	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-10	IL-10_T2-T3	Fazekas Score	0.04020151261036848	0.9122011799578913	114.9373486746943	126	0.0003968253968253968	ns			10
T2-T3 (Change)	TNF-α	TNF-α_T2-T3	Right Hemisphere	0.03763993960049205	0.9177791857010611	115.64017739833369	126	0.0003968253968253968	ns			10
T2-T3 (Change)	Tau	Tau_T2-T3	Right Hemisphere	0.03136661633374337	0.9314529942810608	117.36307727941366	126	0.0003968253968253968	ns			10
T2-T3 (Change)	GFAP	GFAP_T2-T3	Left Hemisphere	0.03048837166595521	0.9333686465687114	117.60444946765764	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-8	IL-8_T2-T3	Cortical	-0.01846372364689991	0.9596243708183204	120.91267072310838	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-13	IL-13_T2-T3	Cerebellum	0.014617633655117155	0.9680307579978784	121.97187550773268	126	0.0003968253968253968	ns			10
T2-T3 (Change)	GFAP	GFAP_T2-T3	Cortical	0.006154574548966636	0.98653737812966	124.30370964433716	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-10	IL-10_T2-T3	Left Hemisphere	0.006097674333191042	0.9866618333383285	124.31939100062938	126	0.0003968253968253968	ns			10
T2-T3 (Change)	IL-12p70	IL-12p70_T2-T3	Microhaemorrhage	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Cortical	0.6400757530925302	0.04622118674908396	5.823869530384579	126	0.0003968253968253968	*	✓		10
T2-T4 (Change)	Tau	Tau_T2-T4	Left Hemisphere	0.6341581306518683	0.048935410163560074	6.165861680608569	126	0.0003968253968253968	*	✓		10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Fazekas Score	0.6231234454607114	0.05427615470089418	6.838795492312667	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Total New Infarcts	0.6200636545536659	0.05582263340222193	7.033651808679964	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Pre-TAVI Infarcts	0.6100327898548931	0.06109598948613465	7.698094675252966	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Cerebellum	-0.6008540929590486	0.06619940473185106	8.341124996213233	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Fazekas Score	-0.5829219328503429	0.07695707992665297	9.696592070758275	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Fazekas Score	0.543492976389406	0.10442658872237918	13.157750179019777	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Microhaemorrhage	0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Left Hemisphere	-0.5061069696548565	0.135546194327941	17.078820485320566	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Left Hemisphere	-0.5061069696548565	0.135546194327941	17.078820485320566	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Fazekas Score	0.5025189076296059	0.13880040756972362	17.488851353785176	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Subcortical	0.5000432881694244	0.14107333615377526	17.775240355375683	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Pre-TAVI Infarcts	-0.49350967269159896	0.14718074772641374	18.544774213528132	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Right Hemisphere	0.48931921480639656	0.1511810916428299	19.048817546996567	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Fazekas Score	0.47814609212437253	0.16216653251608817	20.43298309702711	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Fazekas Score	-0.47571789922269364	0.16461552446432795	20.741556082505323	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Total New Infarcts	-0.47416632407045034	0.16619192808155497	20.940182938275928	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Cerebellum	0.46429634455926483	0.17643080781175996	22.230281784281754	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Pre-TAVI Infarcts	0.4592381676435712	0.1818195500051732	22.909263300651823	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Left Hemisphere	-0.45122790065613705	0.19054977390973082	24.009271512626086	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Subcortical	-0.4342481186734475	0.20985255534487912	26.44142197345477	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Right Hemisphere	-0.43285930540565853	0.211479264884882	26.64638737549513	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Pre-TAVI Infarcts	0.4318209636051491	0.21270019678539603	26.8002247949599	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Fazekas Score	-0.42881613451059714	0.2162562010820157	27.248281336333978	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Cerebellum	-0.4233290200393297	0.2228371337334357	28.0774788504129	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Fazekas Score	-0.40871537820541287	0.24091308477681972	30.355048681879286	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Cerebellum	0.40407167829575796	0.24682363731675003	31.099778301910504	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Pre-TAVI Infarcts	0.3913115139224996	0.2634765399316027	33.19804403138194	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Total New Infarcts	-0.38905954795524134	0.2664779212005221	33.576218071265785	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Left Hemisphere	-0.3780558086578446	0.2814111157974273	35.457800590475834	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Total New Infarcts	-0.37690143708164003	0.2830033650057079	35.65842399071919	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Pre-TAVI Infarcts	-0.3701322545186992	0.2924377244847032	36.8471532850726	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Total New Infarcts	-0.35258521533443743	0.31766237942092473	40.02545980703652	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Cortical	-0.3138833019972984	0.37712283148247516	47.51747676679187	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Cerebellum	0.3072549338995135	0.3878183943434814	48.86511768727866	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Cerebellum	0.3072549338995135	0.3878183943434814	48.86511768727866	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Fazekas Score	0.30151134457776363	0.3972038407802938	50.04768393831702	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Cerebellum	-0.3004270464795243	0.39898780712414983	50.27246369764288	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Left Hemisphere	0.298786042326361	0.40169500159656013	50.613570201166574	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Cortical	-0.29541957835039856	0.4072761019018236	51.31678883962977	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Microhaemorrhage	-0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Microhaemorrhage	-0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Subcortical	0.2763397118831029	0.43959160155798127	55.38854179630564	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Right Hemisphere	-0.27602622373694163	0.44013209994834535	55.45664459349151	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Subcortical	-0.2631806779839076	0.46253827787090396	58.279823011733896	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Subcortical	-0.2631806779839076	0.46253827787090396	58.279823011733896	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Cerebellum	0.2526318345396	0.4813083005379245	60.644845867778486	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Right Hemisphere	0.250932930669947	0.4843617231529609	61.02957711727307	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Left Hemisphere	-0.2439069733276417	0.4970775764810612	62.63177463661371	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Subcortical	-0.2434421271351145	0.49792383627120895	62.73840337017233	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Pre-TAVI Infarcts	-0.23990053533619396	0.5043913575136509	63.55331104672002	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Right Hemisphere	0.23211296086970093	0.5187355478639349	65.3606790308558	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Subcortical	-0.23028309323591914	0.5221301950218095	65.788404572748	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Cortical	-0.22771925831176554	0.5269017021477522	66.38961447061678	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Right Hemisphere	-0.22262735021316915	0.5364303787712262	67.5902277251745	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Total New Infarcts	0.21884599572482327	0.5435509174040241	68.48741559290703	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Total New Infarcts	0.21884599572482327	0.5435509174040241	68.48741559290703	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Left Hemisphere	0.21757234721887708	0.5459576886401704	68.79066876866146	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Pre-TAVI Infarcts	0.21621782783972848	0.5485218914724206	69.113758325525	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Cortical	0.21541010921383227	0.5500532144244301	69.3067050174782	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Left Hemisphere	0.21295910624907083	0.5547102237675574	69.89348819471223	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Total New Infarcts	-0.21276694028802262	0.5550759959985581	69.93957549581832	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Subcortical	0.20788569795595405	0.564398372697462	71.11419495988021	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Right Hemisphere	-0.20145574100634508	0.5767691856256172	72.67291738882777	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Right Hemisphere	-0.20074634453595758	0.5781402291206352	72.84566886920004	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Left Hemisphere	-0.19512557866211333	0.58904630489656	74.21983441696655	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Left Hemisphere	0.19512557866211333	0.58904630489656	74.21983441696655	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Total New Infarcts	-0.19452977397762067	0.5902067758594245	74.36605375828749	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Fazekas Score	0.1943073109501143	0.5906402906255259	74.42067661881626	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Cerebellum	0.1911808477596973	0.5967451543602388	75.18988944939008	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Fazekas Score	-0.18760705884838622	0.6037513527431724	76.07267044563972	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Left Hemisphere	-0.18293022999573125	0.6129641414000455	77.23348181640573	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Right Hemisphere	0.18192637473571155	0.6149480472526001	77.48345395382762	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Subcortical	-0.17764695763913763	0.6234305073387454	78.55224392468192	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Fazekas Score	0.17420655464493007	0.6302789918684634	79.41515297542638	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Microhaemorrhage	-0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Microhaemorrhage	-0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Microhaemorrhage	0.16563466499998444	0.6474519639299467	81.57894745517329	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Subcortical	-0.15790840679034454	0.6630604488069967	83.54561654968158	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Right Hemisphere	-0.15683308166871684	0.6652422483134137	83.82052328749013	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Pre-TAVI Infarcts	-0.14394032120171635	0.6915735714264492	87.1382699997326	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Total New Infarcts	0.13719512195121952	0.7054710631606127	88.8893539582372	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Pre-TAVI Infarcts	-0.13406574694412773	0.7119456809943414	89.70515580528702	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Fazekas Score	0.13105264876364567	0.718195431593113	90.49262438073224	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Pre-TAVI Infarcts	0.12337741817289974	0.7341827457186714	92.5070259605526	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Right Hemisphere	-0.12270219361536874	0.7355937272722193	92.68480963629963	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Total New Infarcts	0.09588141518882391	0.7921769885686286	99.81430055964721	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Total New Infarcts	0.09110136110168687	0.8023615038010665	101.09754947893438	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Pre-TAVI Infarcts	-0.08910591312487204	0.8066210879575378	101.63425708264977	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Cerebellum	0.0828332573789972	0.8200404004958259	103.32509046247407	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Cortical	-0.08000946913656627	0.8260953872276983	104.08801879068999	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Cortical	-0.08000946913656627	0.8260953872276983	104.08801879068999	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Cortical	0.067700320038633	0.8525824515748851	107.42538889843553	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Right Hemisphere	0.06273323266748675	0.8633098383285112	108.7770396293924	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Cortical	0.061733099790599356	0.865472307061888	109.0495106897979	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Cortical	-0.06148873228105182	0.8660007967112465	109.11610038561706	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Cerebellum	-0.0614509867799027	0.8660824325635182	109.1263865030033	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Subcortical	0.05921565254637921	0.8709190162111605	109.73579604260622	126	0.0003968253968253968	ns			10
T2-T4 (Change)	GFAP	GFAP_T2-T4	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T4 (Change)	Tau	Tau_T2-T4	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-4	IL-4_T2-T4	Subcortical	0.05634361698190111	0.8771388682474126	110.51949739917399	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Cerebellum	0.05384615384615385	0.8825524615947711	111.20161016094116	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Cortical	0.052003143396115226	0.8865502607567042	111.70533285534472	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Cerebellum	0.04779521193992432	0.8956864834989988	112.85649692087385	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Right Hemisphere	-0.04391326286724072	0.904124763424503	113.91972019148737	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-1β	IL-1β_T2-T4	Cerebellum	0.04096732451993513	0.9105342307299686	114.72731307197606	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Left Hemisphere	0.03975553757928405	0.9131720800515564	115.0596820864961	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Pre-TAVI Infarcts	-0.03427150504802771	0.9251190743680563	116.5650033703751	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IFN-γ	IFN-γ_T2-T4	Subcortical	-0.02631806779839076	0.9424690859822676	118.75110483376572	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-8	IL-8_T2-T4	Cortical	0.024618298195866545	0.9461800987252644	119.21869243938332	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Left Hemisphere	-0.018293022999573125	0.9599974002377397	120.9596724299552	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-2	IL-2_T2-T4	Total New Infarcts	-0.01823716631040194	0.960119464496727	120.9750525265876	126	0.0003968253968253968	ns			10
T2-T4 (Change)	S100B	S100B_T2-T4	Pre-TAVI Infarcts	0.013708602019211083	0.9700180678841609	122.22227655340427	126	0.0003968253968253968	ns			10
T2-T4 (Change)	TNF-α	TNF-α_T2-T4	Right Hemisphere	0.012546646533497349	0.9725585307704865	122.5423748770813	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Cortical	-0.012309149097933273	0.9730778157143161	122.60780478000382	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-10	IL-10_T2-T4	Fazekas Score	-0.00670025210172808	0.9853438565030783	124.15332591938787	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-6	IL-6_T2-T4	Cortical	-0.006154574548966636	0.98653737812966	124.30370964433716	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Subcortical	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-12p70	IL-12p70_T2-T4	Microhaemorrhage	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T2-T4 (Change)	IL-13	IL-13_T2-T4	Microhaemorrhage	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T2-T4 (Change)	NF-L	NF-L_T2-T4	Total New Infarcts	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Fazekas Score	0.7705289916987292	0.009099313306407675	1.146513476607367	126	0.0003968253968253968	*	✓		10
T3	IL-8	IL-8_T3	Fazekas Score	0.7705289916987292	0.009099313306407675	1.146513476607367	126	0.0003968253968253968	*	✓		10
T3	Tau	Tau_T3	Cerebellum	0.7032724042588865	0.023269515167518653	2.9319589111073503	126	0.0003968253968253968	*	✓		10
T3	NF-L	NF-L_T3	Pre-TAVI Infarcts	0.6922844019701596	0.02651707918078635	3.3411519767790803	126	0.0003968253968253968	*	✓		10
T3	Tau	Tau_T3	Left Hemisphere	0.6646465023178236	0.03602846122522844	4.539586114378783	126	0.0003968253968253968	*	✓		10
T3	IL-12p70	IL-12p70_T3	Cerebellum	-0.6516347071506209	0.04121357852647601	5.192910894335977	126	0.0003968253968253968	*	✓		10
T3	GFAP	GFAP_T3	Pre-TAVI Infarcts	0.6374499938933152	0.04741278721713294	5.974011189358751	126	0.0003968253968253968	*	✓		10
T3	IFN-γ	IFN-γ_T3	Cortical	0.6154574548966636	0.0582052026037336	7.333855528070434	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Total New Infarcts	0.6079055436800646	0.06225488170893071	7.84411509532527	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Left Hemisphere	0.58537673598634	0.07542187499760603	9.503156249698359	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Left Hemisphere	0.5426930156540026	0.10503989377913595	13.23502661617113	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Pre-TAVI Infarcts	-0.5414897797588377	0.10596665048988763	13.351797961725842	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Right Hemisphere	0.5405624776173353	0.10668438413604835	13.44223240114209	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Cerebellum	0.5325752187591567	0.11299342831936585	14.237171968240096	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Total New Infarcts	0.5227987675648555	0.12102739408380091	15.249451654558914	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Microhaemorrhage	-0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Microhaemorrhage	-0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Cerebellum	0.5189194439191783	0.12431108171031302	15.663196295499441	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Pre-TAVI Infarcts	0.5072182747108099	0.1345478932802026	16.953034553305528	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Cortical	0.5046751130152641	0.1368391440203207	17.24173214656041	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Fazekas Score	0.46901764712096566	0.17148752191446734	21.607427761222883	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Fazekas Score	0.46901764712096566	0.17148752191446734	21.607427761222883	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Cerebellum	-0.46429634455926483	0.17643080781175996	22.230281784281754	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Fazekas Score	0.46231739501923746	0.17852765690426872	22.49448476993786	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Left Hemisphere	0.4573255749893281	0.1838821504940721	23.169150962253084	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Cortical	0.4554385166235311	0.1859306730236309	23.427264800977493	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Subcortical	0.44082763562304517	0.20224439777246486	25.482794119330574	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Pre-TAVI Infarcts	0.41811236158593806	0.22919820306944466	28.87897358675003	126	0.0003968253968253968	ns			10
